From,Status,Price,Date Created
(406) 964-6060,completed,-0.069,2026-05-19T10:41:47.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:47.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:47.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:47.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:47.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:46.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:46.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:46.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:46.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:45.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:45.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:45.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:45.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:44.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:44.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:44.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:44.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,no-answer,,2026-05-19T10:41:43.000Z
(406) 964-6060,completed,-0.069,2026-05-19T10:31:53.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T10:31:53.000Z
(406) 964-6060,no-answer,,2026-05-19T10:31:54.000Z
(406) 964-6060,no-answer,,2026-05-19T10:31:54.000Z
(406) 964-6060,no-answer,,2026-05-19T10:31:54.000Z
(406) 964-6060,no-answer,,2026-05-19T10:31:53.000Z
(406) 964-6060,no-answer,,2026-05-19T10:31:53.000Z
(406) 964-6060,no-answer,,2026-05-19T10:31:53.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:57:21.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:57:20.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:57:18.000Z
(406) 964-6060,completed,-0.69004,2026-05-19T09:57:18.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:57:16.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:57:16.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:57:14.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:57:17.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:57:13.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:19.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:57:14.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:18.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:18.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:18.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:17.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:17.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:16.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:16.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:15.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:15.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:15.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:15.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:15.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:14.000Z
(406) 964-6060,no-answer,,2026-05-19T09:57:14.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:55:29.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:55:31.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:55:28.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:55:27.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:55:27.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:55:30.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:32.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:31.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:31.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:31.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:31.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:31.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:30.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:30.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:30.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:30.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:29.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:29.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:29.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:29.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:28.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:28.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:28.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:28.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:27.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:27.000Z
(406) 964-6060,no-answer,,2026-05-19T09:55:27.000Z
+919810000013,failed,0.0,2026-05-19T09:52:33.000Z
+919810000013,failed,0.0,2026-05-19T09:52:31.000Z
+919810000013,failed,0.0,2026-05-19T09:52:30.000Z
+919810000013,failed,0.0,2026-05-19T09:52:27.000Z
+919810000013,failed,0.0,2026-05-19T09:52:24.000Z
+919810000013,failed,0.0,2026-05-19T09:52:12.000Z
+919810000013,failed,0.0,2026-05-19T09:52:10.000Z
+919810000013,failed,0.0,2026-05-19T09:52:09.000Z
+919810000013,failed,0.0,2026-05-19T09:52:07.000Z
(406) 964-6060,no-answer,,2026-05-19T09:16:10.000Z
(406) 964-6060,no-answer,,2026-05-19T09:16:10.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:15:35.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:15:34.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:15:35.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:15:34.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:15:34.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:15:34.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:15:33.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:15:33.000Z
(406) 964-6060,completed,-0.069,2026-05-19T09:15:33.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:35.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:35.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:35.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:35.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:35.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:34.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:33.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:33.000Z
(406) 964-6060,failed,0.0,2026-05-19T09:15:33.000Z
(406) 964-6060,no-answer,,2026-05-19T09:15:33.000Z
+61432114099,completed,-0.01391,2026-05-19T07:24:45.000Z
+61432114099,completed,-0.01391,2026-05-19T07:23:31.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:17:09.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:17:08.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:16:11.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:17:09.000Z
(406) 964-6060,no-answer,,2026-05-19T07:17:10.000Z
(406) 964-6060,no-answer,,2026-05-19T07:17:09.000Z
(406) 964-6060,no-answer,,2026-05-19T07:17:08.000Z
(406) 964-6060,no-answer,,2026-05-19T07:17:08.000Z
(406) 964-6060,no-answer,,2026-05-19T07:17:08.000Z
(406) 964-6060,no-answer,,2026-05-19T07:17:07.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:16:13.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:16:11.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:16:10.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:16:12.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:16:12.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:16:11.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:16:13.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:16:09.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:16:08.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:13.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:12.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:12.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:11.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:10.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:10.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:10.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:10.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:09.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:09.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:08.000Z
(406) 964-6060,no-answer,,2026-05-19T07:16:06.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:15:00.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:15:07.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:15:04.000Z
(406) 964-6060,completed,0.0,2026-05-19T07:15:02.000Z
(406) 964-6060,failed,0.0,2026-05-19T07:15:06.000Z
(406) 964-6060,no-answer,,2026-05-19T07:15:05.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:14:54.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:14:48.000Z
(406) 964-6060,no-answer,,2026-05-19T07:15:03.000Z
(406) 964-6060,no-answer,,2026-05-19T07:15:01.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T07:14:53.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:59.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:58.000Z
(406) 964-6060,completed,-0.069,2026-05-19T07:14:49.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:57.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:57.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:55.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:52.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:51.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:50.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:47.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:46.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:46.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:44.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:43.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:42.000Z
(406) 964-6060,no-answer,,2026-05-19T07:14:41.000Z
(406) 964-6060,completed,-0.069,2026-05-19T06:52:11.000Z
(406) 964-6060,no-answer,,2026-05-19T06:52:11.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T06:52:09.000Z
(406) 964-6060,no-answer,,2026-05-19T06:52:10.000Z
(406) 964-6060,no-answer,,2026-05-19T06:52:09.000Z
(406) 964-6060,no-answer,,2026-05-19T06:52:09.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T06:51:39.000Z
(406) 964-6060,completed,-0.069,2026-05-19T06:51:39.000Z
(406) 964-6060,completed,-0.069,2026-05-19T06:51:25.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T06:51:39.000Z
(406) 964-6060,completed,-0.20701,2026-05-19T06:51:37.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T06:51:21.000Z
(406) 964-6060,completed,-0.069,2026-05-19T06:51:26.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:39.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:39.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:38.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:36.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T06:51:31.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:35.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:34.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:33.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:32.000Z
(406) 964-6060,completed,-0.069,2026-05-19T06:51:20.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:30.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:29.000Z
(406) 964-6060,completed,-0.069,2026-05-19T06:51:18.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:28.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:27.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:25.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:23.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:22.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:19.000Z
(406) 964-6060,no-answer,,2026-05-19T06:51:18.000Z
+61876660507,completed,-0.07012,2026-05-19T06:38:53.000Z
+61430449459,completed,-0.05565,2026-05-19T06:36:38.000Z
+61878133502,completed,-0.10517,2026-05-19T06:14:02.000Z
+61431515188,completed,-0.06956,2026-05-19T06:12:09.000Z
+61493159101,completed,-0.01391,2026-05-19T06:06:04.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:33:10.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:33:13.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:12.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:11.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:09.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:08.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:07.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:06.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:33:05.000Z
(406) 964-6060,no-answer,,2026-05-19T05:33:04.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:32:16.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:27.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:30.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:32:21.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:19.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:23.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:26.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:18.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:15.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:35.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:34.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:33.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:32.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:31.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:29.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:28.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:25.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:24.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:14.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:22.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:20.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:17.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:32:13.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:12.000Z
(406) 964-6060,no-answer,,2026-05-19T05:32:11.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:30:43.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:30:52.000Z
(406) 964-6060,no-answer,,2026-05-19T05:31:06.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:30:42.000Z
(406) 964-6060,no-answer,,2026-05-19T05:31:05.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:30:39.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:30:46.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:30:45.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:53.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:30:28.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:51.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:50.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:30:27.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:49.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:30:38.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:48.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:47.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:44.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:41.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:40.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:37.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:36.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:35.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:34.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:33.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:32.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:31.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:30.000Z
(406) 964-6060,no-answer,,2026-05-19T05:30:29.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:17:55.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:17:46.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:18:02.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:17:52.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:18:03.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:17:56.000Z
(406) 964-6060,no-answer,,2026-05-19T05:18:05.000Z
(406) 964-6060,no-answer,,2026-05-19T05:18:04.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:18:00.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:17:50.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:17:43.000Z
(406) 964-6060,no-answer,,2026-05-19T05:18:01.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:17:48.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:59.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:58.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:57.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T05:17:47.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:54.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:53.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:51.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:49.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:17:41.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:45.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:44.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:42.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:40.000Z
(406) 964-6060,no-answer,,2026-05-19T05:17:39.000Z
+61876660507,completed,-0.03506,2026-05-19T05:15:58.000Z
+61437952998,completed,-0.02782,2026-05-19T05:14:33.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:05:12.000Z
(406) 964-6060,completed,-0.069,2026-05-19T05:04:54.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:13.000Z
(406) 964-6060,completed,-0.10434,2026-05-19T05:05:09.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:11.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:10.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:08.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:07.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:06.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:05.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:04.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:03.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:02.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:05:01.000Z
(406) 964-6060,no-answer,,2026-05-19T05:05:00.000Z
(406) 964-6060,no-answer,,2026-05-19T05:04:58.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:57.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:56.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:55.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:53.000Z
(406) 964-6060,no-answer,,2026-05-19T05:04:52.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:51.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:49.000Z
(406) 964-6060,failed,0.0,2026-05-19T05:04:48.000Z
+61405484828,completed,-0.02782,2026-05-19T04:16:26.000Z
+61405484828,completed,-0.04174,2026-05-19T03:53:43.000Z
+61876660507,completed,-0.10434,2026-05-19T03:48:57.000Z
+61394526917,completed,-0.02782,2026-05-19T03:47:56.000Z
+61876660507,completed,-0.03506,2026-05-19T03:26:06.000Z
+61431834580,completed,-0.04174,2026-05-19T03:24:08.000Z
+61876660507,completed,-0.03506,2026-05-19T03:14:58.000Z
+61431834580,completed,-0.02782,2026-05-19T03:13:30.000Z
+61470253002,completed,-0.01391,2026-05-19T02:28:39.000Z
+61735184200,completed,-0.01391,2026-05-19T02:17:18.000Z
+61876660507,completed,-0.03506,2026-05-19T01:48:28.000Z
+61425700778,completed,-0.02782,2026-05-19T01:47:17.000Z
+61876660507,completed,-0.03506,2026-05-19T01:47:00.000Z
+61425700778,completed,-0.02782,2026-05-19T01:45:51.000Z
+61876660507,completed,-0.03506,2026-05-19T01:32:48.000Z
+61425700778,completed,-0.02782,2026-05-19T01:31:44.000Z
+61876660507,completed,-0.14023,2026-05-19T01:20:17.000Z
+61457888158,completed,-0.08347,2026-05-19T01:19:01.000Z
+61876660507,completed,-0.10517,2026-05-19T01:16:01.000Z
+61450090781,completed,-0.05565,2026-05-19T01:14:37.000Z
+61425700778,completed,-0.04174,2026-05-19T00:41:48.000Z
+61876660507,completed,-0.17529,2026-05-19T00:33:00.000Z
+61421289181,completed,-0.09738,2026-05-19T00:31:34.000Z
(406) 964-6060,no-answer,,2026-05-18T23:30:44.000Z
(406) 964-6060,no-answer,,2026-05-18T23:30:43.000Z
(406) 964-6060,completed,-0.34502,2026-05-18T12:33:04.000Z
(406) 964-6060,no-answer,,2026-05-18T12:33:04.000Z
(406) 964-6060,no-answer,,2026-05-18T12:33:04.000Z
(406) 964-6060,no-answer,,2026-05-18T12:33:04.000Z
(406) 964-6060,failed,0.0,2026-05-18T11:29:04.000Z
(406) 964-6060,no-answer,,2026-05-18T11:29:03.000Z
(406) 964-6060,no-answer,,2026-05-18T11:29:03.000Z
(406) 964-6060,no-answer,,2026-05-18T11:18:04.000Z
(406) 964-6060,failed,0.0,2026-05-18T11:18:04.000Z
(406) 964-6060,no-answer,,2026-05-18T11:18:04.000Z
(406) 964-6060,completed,-0.069,2026-05-18T11:07:03.000Z
(406) 964-6060,no-answer,,2026-05-18T11:07:04.000Z
(406) 964-6060,no-answer,,2026-05-18T11:07:04.000Z
(406) 964-6060,no-answer,,2026-05-18T11:07:03.000Z
(406) 964-6060,no-answer,,2026-05-18T09:30:14.000Z
(406) 964-6060,no-answer,,2026-05-18T09:30:14.000Z
(406) 964-6060,no-answer,,2026-05-18T09:30:14.000Z
(406) 964-6060,no-answer,,2026-05-18T09:30:14.000Z
+61418450540,completed,-0.01391,2026-05-18T08:01:22.000Z
+61436315457,completed,-0.01391,2026-05-18T07:53:31.000Z
+61876660507,completed,-0.17529,2026-05-18T07:17:22.000Z
(406) 964-6060,completed,-0.41402,2026-05-18T07:15:23.000Z
(406) 964-6060,failed,0.0,2026-05-18T07:15:23.000Z
(406) 964-6060,no-answer,,2026-05-18T07:15:22.000Z
(406) 964-6060,no-answer,,2026-05-18T07:15:22.000Z
+61408918448,completed,-0.01391,2026-05-18T07:14:21.000Z
+61470253002,completed,-0.1113,2026-05-18T07:13:59.000Z
+61879478573,completed,-0.09724,2026-05-18T07:09:59.000Z
(406) 964-6060,no-answer,,2026-05-18T07:04:40.000Z
(406) 964-6060,failed,0.0,2026-05-18T07:04:40.000Z
(406) 964-6060,no-answer,,2026-05-18T07:04:40.000Z
(406) 964-6060,no-answer,,2026-05-18T07:04:40.000Z
+61876660507,completed,-0.21035,2026-05-18T06:08:02.000Z
+61460935298,completed,-0.09738,2026-05-18T06:06:24.000Z
+61878133502,completed,-0.03506,2026-05-18T05:30:51.000Z
+61488958145,completed,-0.02782,2026-05-18T05:29:23.000Z
+61876660507,completed,-0.14023,2026-05-18T05:23:02.000Z
+61428620894,completed,-0.08347,2026-05-18T05:21:39.000Z
+61876660507,completed,-0.10517,2026-05-18T04:46:22.000Z
+61438386280,completed,-0.06956,2026-05-18T04:44:35.000Z
+61439099417,completed,-0.02782,2026-05-18T04:24:54.000Z
+61876660507,completed,-0.38564,2026-05-18T03:45:13.000Z
+61413423432,completed,-0.16694,2026-05-18T03:43:47.000Z
+61876660507,completed,-0.21035,2026-05-18T03:04:22.000Z
+61891758000,completed,-0.09738,2026-05-18T03:03:19.000Z
+61876660507,completed,-0.21035,2026-05-18T02:53:18.000Z
+61405332737,completed,-0.12521,2026-05-18T02:50:19.000Z
+61891758000,completed,-0.01391,2026-05-18T02:33:08.000Z
+61876660507,completed,-0.17529,2026-05-18T02:30:02.000Z
+61876660507,completed,-0.17529,2026-05-18T02:27:49.000Z
+61467385531,completed,-0.09738,2026-05-18T02:27:31.000Z
+61417881068,completed,-0.08347,2026-05-18T02:26:32.000Z
+61876660507,completed,-0.17529,2026-05-18T02:22:25.000Z
+61491448845,completed,-0.1113,2026-05-18T02:19:26.000Z
+61876660507,completed,-0.03506,2026-05-18T02:07:18.000Z
+61452604478,completed,-0.04174,2026-05-18T02:05:40.000Z
+61876660507,completed,-0.24541,2026-05-18T01:58:12.000Z
+61896539200,completed,-0.1113,2026-05-18T01:56:56.000Z
+61876660507,completed,-0.28047,2026-05-18T01:25:41.000Z
+61894751673,completed,-0.12521,2026-05-18T01:24:36.000Z
+61407497173,completed,-0.01391,2026-05-18T00:55:40.000Z
+61412250531,completed,-0.1113,2026-05-18T00:34:44.000Z
+61412250531,completed,-0.01391,2026-05-18T00:33:54.000Z
+61412250531,completed,-0.06956,2026-05-18T00:28:10.000Z
+61488958145,completed,-0.05565,2026-05-17T06:34:15.000Z
+61493553481,completed,-0.04174,2026-05-17T03:08:11.000Z
+61412250531,completed,-0.01391,2026-05-16T21:21:34.000Z
